Date,Open,High,Low,Close,Volume,Log_Return,Volatility,Asset,News_Sentiment,News_Volume,Social_Sentiment,Social_Volume,Attention_Index,Sentiment_Disagreement,Market_FearGreed,FinBERT_Polarity,Active_Addresses,Tx_Count,Transfer_Volume_USD,Hash_Rate,Network_Cap_USD
2021-06-09,2510.19921875,2625.070556640625,2412.19775390625,2608.26708984375,36075832186,0.035444046585704,0.0640115863639896,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.72,0.0,626011,1194275,,,303217707297.0373
2021-06-10,2611.142578125,2619.957763671875,2435.401611328125,2471.5185546875,28753626390,-0.0538532893738447,0.0639960196018476,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.5800000000000001,0.0,653958,1188556,,,288794342352.6786
2021-06-11,2472.85888671875,2495.414794921875,2326.86962890625,2353.768798828125,24832564195,-0.0488149734829039,0.0562920827592398,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.5800000000000001,0.0,612641,1183286,,,272959286750.81235
2021-06-12,2354.752197265625,2447.227783203125,2265.758056640625,2372.484375,25724364410,0.0079198778865485,0.0537986135360796,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.4399999999999999,0.0,689502,1131777,,,277161699942.1984
2021-06-13,2372.690185546875,2547.367919921875,2312.64013671875,2508.3916015625,27092945370,0.0557040859554393,0.0543665931177875,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.54,0.0,668513,1124736,,,291610564458.4109
2021-06-14,2508.7705078125,2606.432861328125,2469.38818359375,2537.89111328125,26964576331,0.0116917142475702,0.0413095112443987,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.4399999999999999,0.0,632306,1188556,,,300077164363.5303
2021-06-15,2587.7626953125,2639.229248046875,2515.153076171875,2610.936767578125,29005279219,0.0283756059175956,0.0414929512211603,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.24,0.0,624917,1224101,,,297284436547.3074
2021-06-16,2544.86474609375,2554.62890625,2354.3505859375,2367.66357421875,24101926180,-0.097805436490534,0.0479887596408289,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.3399999999999999,0.0,587775,1201109,,,274988669633.8022
2021-06-17,2367.306396484375,2457.175537109375,2312.301513671875,2372.001953125,21871633186,0.0018306693131994,0.0446257814949119,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.48,0.0,584095,1218956,,,275883697418.4274
2021-06-18,2374.5869140625,2377.195068359375,2147.308349609375,2231.733154296875,22752818388,-0.0609558216982932,0.0446836473020722,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.5,0.0,575623,1170182,,,259163370250.25247
2021-06-19,2235.1591796875,2278.4150390625,2168.885009765625,2178.4990234375,18765854896,-0.0241423645429976,0.0447242167350197,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.54,0.0,577194,1050189,,,253390754860.92688
2021-06-20,2171.337890625,2275.3828125,2049.962646484375,2246.364501953125,22535930423,0.0306770142289024,0.044651509772505,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.5800000000000001,0.0,640273,1057288,,,261335606239.5412
2021-06-21,2245.31787109375,2259.464111328125,1867.1854248046875,1888.447509765625,33745173825,-0.1735580644172144,0.0615558391048319,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.54,0.0,642471,1209567,,,221478198093.15665
2021-06-22,1886.6676025390625,1993.1597900390625,1707.6005859375,1874.9500732421875,35547251725,-0.0071730366503666,0.0616614852033807,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.8,0.0,664525,1297644,,,217686296797.1608
2021-06-23,1878.625,2043.5303955078125,1827.571533203125,1989.736328125,28408659206,0.0594201000643738,0.0636519778266567,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.72,0.0,627659,1201974,,,228727785443.85547
2021-06-24,1968.9573974609373,2032.33935546875,1887.4320068359373,1988.456298828125,20272845769,-0.0006435230573685,0.0630177290137215,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.56,0.0,655167,1207012,,,231618827240.60464
2021-06-25,1989.2158203125,2017.759521484375,1794.400390625,1813.21728515625,22774334998,-0.0922558354753354,0.0657909738101886,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.4599999999999999,0.0,630078,1227331,,,211962715229.16257
2021-06-26,1810.88427734375,1850.1798095703125,1719.5594482421875,1829.2392578125,20637542361,0.008797401314845,0.0658186332562743,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0,681695,1150460,,,210138253215.55356
2021-06-27,1830.9969482421875,1979.9581298828125,1811.245849609375,1978.8946533203125,19885474742,0.0786382586145683,0.0680568917055736,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.56,0.0,707381,1104703,,,229122056912.11487
2021-06-28,1981.386474609375,2139.805419921875,1963.615478515625,2079.657470703125,25514602841,0.0496647696810463,0.0700141429539267,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.5,0.0,819820,1404100,,,242536413262.36008
2021-06-29,2083.44873046875,2242.23876953125,2076.240234375,2160.768310546875,24815124419,0.0382606551715059,0.0705247734398972,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.5,0.0,675964,1264320,,,253148736651.3454
2021-06-30,2164.21630859375,2282.989013671875,2090.7607421875,2274.547607421875,25828056268,0.0513173209710426,0.0680324414995244,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.4399999999999999,0.0,624034,1212214,,,265113480439.28052
2021-07-01,2274.3974609375,2274.3974609375,2081.0810546875,2113.60546875,29061701793,-0.0733859365556824,0.0705561858733381,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.4399999999999999,0.0,614828,1211710,,,246742819216.41714
2021-07-02,2109.892578125,2155.596435546875,2021.8248291015625,2150.040283203125,31796212554,0.0170913361449117,0.0691395845494157,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.5800000000000001,0.0,629288,1181574,,,250909823734.99927
2021-07-03,2150.8349609375,2237.567138671875,2117.590087890625,2226.1142578125,17433361641,0.0347710019552217,0.0695235320064954,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.52,0.0,654247,1122543,,,258632841276.4638
2021-07-04,2226.55029296875,2384.286865234375,2190.837646484375,2321.72412109375,18787107473,0.0420524850258386,0.0699553333024399,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.4599999999999999,0.0,653685,1105343,,,271507121938.9128
2021-07-05,2321.9228515625,2321.9228515625,2163.04150390625,2198.58251953125,20103794829,-0.0544972219148028,0.0518077130970345,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.42,0.0,618615,1147895,,,259015725479.84265
2021-07-06,2197.91943359375,2346.294921875,2197.91943359375,2324.679443359375,20891861314,0.0557693123060736,0.0528430356987902,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0,582960,1355421,,,270662641523.6385
2021-07-07,2323.20849609375,2403.7734375,2298.02685546875,2315.161865234375,22398345285,-0.0041025504283955,0.0514781034186267,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.4399999999999999,0.0,588423,1290979,,,270576226190.3131
2021-07-08,2317.94921875,2324.0068359375,2089.414306640625,2120.0263671875,23188123689,-0.0880510793223577,0.0578780302862152,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0,588538,1262627,,,247467522266.4052
2021-07-09,2115.573974609375,2185.376220703125,2051.066650390625,2146.6923828125,23029574602,0.0124997049882662,0.0507260499573214,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0,593720,1223691,,,251568607064.88016
2021-07-10,2146.999755859375,2190.1240234375,2081.923583984375,2111.403564453125,17581542471,-0.0165753081812575,0.0513015351434996,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0,544549,1139265,,,247311563995.4488
2021-07-11,2110.875732421875,2172.6533203125,2083.8037109375,2139.664794921875,14705386138,0.0132962561116099,0.0474268120253677,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0,578124,1101766,,,250044331347.50507
2021-07-12,2140.5068359375,2167.710205078125,2011.0189208984373,2036.7210693359373,17768129077,-0.0493079830975723,0.0477254482072422,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.5,0.0,551183,1191465,,,237553540113.68024
2021-07-13,2034.098388671875,2040.693603515625,1922.577880859375,1940.083984375,16621628658,-0.0486099327270579,0.0478068648180335,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0,564378,1183412,,,226668781430.43225
2021-07-14,1941.1678466796875,2015.107421875,1869.22314453125,1994.331298828125,17342819679,0.0275775425430947,0.0459371528320625,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.5800000000000001,0.0,588607,1223130,,,232868067134.8004
2021-07-15,1994.7120361328125,2037.7425537109373,1883.272216796875,1911.1756591796875,15688092552,-0.0425902245312729,0.0432985827157182,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0,602431,1259972,,,223596325948.16748
2021-07-16,1916.598388671875,1959.6962890625,1853.59033203125,1880.3829345703125,14884569147,-0.0162431363636011,0.0427739142243963,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.56,0.0,568019,1199018,,,219559408476.26547
2021-07-17,1876.88134765625,1917.597900390625,1855.5908203125,1898.8251953125,13364282076,0.0097599319768668,0.0412754618559623,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.7,0.0,546153,1164624,,,221791231542.43527
2021-07-18,1900.1943359375,1988.33642578125,1883.0125732421875,1895.5521240234373,13791868728,-0.0017252222567385,0.0384815475025914,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.62,0.0,533205,1168843,,,221318343722.37848
2021-07-19,1893.0535888671875,1916.1180419921875,1807.909912109375,1817.296630859375,14157735481,-0.0421601252446476,0.0376265698753906,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.52,0.0,581805,1195218,,,213103316946.52087
2021-07-20,1819.08203125,1836.998046875,1722.05078125,1787.5107421875,17368597636,-0.0165260239935093,0.0318980896287371,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.62,0.0,586375,1192750,,,208816452231.7488
2021-07-21,1786.2762451171875,2025.680419921875,1759.0233154296875,1990.9708251953125,21253359756,0.1077983664489609,0.0465229457369442,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.8,0.0,600059,1195171,,,232256221737.06396
2021-07-22,1994.8228759765625,2044.116455078125,1954.2978515625,2025.2027587890625,17495480331,0.0170474517108036,0.0412782533283617,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.5800000000000001,0.0,590183,1202844,,,236429941777.5117
2021-07-23,2025.105712890625,2129.441162109375,2000.436279296875,2124.776611328125,16200392492,0.0479968494264572,0.0433590727363262,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.54,0.0,612742,1203397,,,247199327175.88943
2021-07-24,2123.961181640625,2197.6494140625,2107.323486328125,2189.21875,16057446601,0.0298780722538939,0.0438283703680118,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.56,0.0,627527,1225509,,,255026165930.39587
2021-07-25,2187.1455078125,2194.438232421875,2108.829833984375,2191.373779296875,14566483636,0.0009838986193359,0.0437203052706551,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.4599999999999999,0.0,566614,1128848,,,256006429055.66943
2021-07-26,2191.309814453125,2428.817138671875,2177.32958984375,2233.36669921875,29614324233,0.0189815339231006,0.0413354047360121,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.48,0.0,651897,1260619,,,262324968301.82965
2021-07-27,2230.197021484375,2316.9501953125,2154.731201171875,2298.33349609375,23067480378,0.0286741158279631,0.0384578231476328,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.36,0.0,731645,1318124,,,267632857072.8036
2021-07-28,2302.081298828125,2341.77783203125,2250.9140625,2296.54541015625,18991302378,-0.0007782951691405,0.0383266654327649,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.0,0.0,691120,1300283,,,268930143892.36816
2021-07-29,2299.011962890625,2396.451904296875,2273.40478515625,2380.956787109375,16313373113,0.0360964200642207,0.0356875698360281,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.0,0.0,628698,1259128,,,279199513887.51984
2021-07-30,2382.545166015625,2469.704833984375,2322.337158203125,2466.96142578125,20212848934,0.0354847830522203,0.0347926832200023,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.06,0.0,625795,1242337,,,287061940958.2852
2021-07-31,2461.57568359375,2551.1611328125,2423.816162109375,2536.2099609375,18001710283,0.0276836239745124,0.0347406510779227,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.1999999999999999,0.0,615234,1212322,,,297997364391.88495
2021-08-01,2530.462890625,2695.429443359375,2520.931884765625,2561.85205078125,22697987055,0.0100596289431055,0.0342960945685097,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.1999999999999999,0.0,609619,1190618,,,300301563867.2737
2021-08-02,2557.774658203125,2665.73095703125,2511.375244140625,2610.1533203125,22162754104,0.0186785087652397,0.0290621886768049,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.04,0.0,647157,1269470,,,306817250236.93365
2021-08-03,2609.4130859375,2630.314208984375,2449.353515625,2502.349609375,22696753413,-0.0421788287764799,0.0325407583175503,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.04,0.0,597708,1219663,,,294420747945.8123
2021-08-04,2508.544921875,2764.443603515625,2463.469482421875,2724.619873046875,25038698173,0.085098788007584,0.0283401318919438,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.16,0.0,605814,1223841,,,319652053694.4101
2021-08-05,2725.669677734375,2840.4306640625,2540.68408203125,2827.328857421875,31057928075,0.037003477042033,0.0285508750589838,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.0,0.0,527820,1159663,,,331120625715.1732
2021-08-06,2827.50341796875,2944.9033203125,2727.792724609375,2890.941650390625,26528577879,0.0222498803409118,0.027690943222349,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.04,0.0,528548,1212021,,,338474970296.6237
2021-08-07,2891.70751953125,3170.229736328125,2868.53564453125,3157.23876953125,33081467129,0.0881155588584077,0.0328585501193982,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.3799999999999999,0.0,515004,1198433,,,368434278847.32654
2021-08-08,3161.232666015625,3184.60400390625,2951.747314453125,3013.732666015625,28433638008,-0.0465184396329193,0.0377465732329581,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.48,0.0,528091,1184278,,,354865825056.6812
2021-08-09,3012.8857421875,3185.701171875,2900.926025390625,3167.856201171875,31983260936,0.0498756830141801,0.0384059394279464,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.3,0.0,515125,1218594,,,370245331176.7728
2021-08-10,3163.050048828125,3228.940673828125,3059.22900390625,3141.691162109375,27605221710,-0.0082938402842835,0.0393897401928029,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.4199999999999999,0.0,521466,1212289,,,368335120580.3573
2021-08-11,3142.830322265625,3269.20947265625,3122.91650390625,3164.2451171875,26729035052,0.0071532759773377,0.0390877376905428,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.3999999999999999,0.0,524067,1234409,,,371510944633.9413
2021-08-12,3164.17578125,3236.314697265625,2984.1669921875,3043.414306640625,25403699845,-0.0389345052037417,0.0421611641784336,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.3999999999999999,0.0,527452,1195283,,,356239367015.8738
2021-08-13,3049.001220703125,3324.671630859375,3037.676025390625,3322.211669921875,23868866254,0.0876507144106246,0.0460000523701582,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.3999999999999999,0.0,522902,1197050,,,388919007596.465
2021-08-14,3322.7626953125,3329.281005859375,3214.519775390625,3265.443359375,19860862133,-0.017235181729072,0.0470716148045956,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.52,0.0,500097,1159942,,,383381125747.9592
2021-08-15,3266.276123046875,3320.084228515625,3117.791748046875,3310.504150390625,22166205051,0.0137049440384367,0.0470340722707755,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.4199999999999999,0.0,490025,1125295,,,388309546924.6944
2021-08-16,3309.422119140625,3333.994873046875,3139.778564453125,3156.509521484375,23080039949,-0.0476336537970587,0.0502250876207117,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.4399999999999999,0.0,542706,1253968,,,370401146304.3434
2021-08-17,3149.38037109375,3288.812744140625,2996.46826171875,3014.845947265625,25509056745,-0.0459181018505405,0.0505532603897593,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.4399999999999999,0.0,530631,1252163,,,354338959205.5842
2021-08-18,3011.963623046875,3124.97607421875,2959.0283203125,3020.08984375,21539248425,0.0017378470909151,0.0461659940529805,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.4599999999999999,0.0,513849,1201544,,,356805254344.38525
2021-08-19,3019.126953125,3184.435546875,2963.150146484375,3182.7021484375,19546290360,0.0524439876567426,0.0471037069334498,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.3999999999999999,0.0,563048,1255453,,,372403736729.0183
2021-08-20,3182.16259765625,3298.24658203125,3178.103759765625,3286.935302734375,20885619828,0.0322250435310774,0.0474028872650477,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.3999999999999999,0.0,562206,1260054,,,384671481681.8197
2021-08-21,3286.931640625,3307.3515625,3209.8662109375,3226.083984375,18113977628,-0.0186865987597976,0.0420074728895485,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.56,0.0,529226,1186758,,,379602959059.7695
2021-08-22,3226.227294921875,3272.733154296875,3142.007080078125,3242.115478515625,15983278460,0.0049570292505447,0.039664822066846,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.52,0.0,512238,1183893,,,380953369343.33887
2021-08-23,3241.357421875,3373.38427734375,3235.851318359375,3319.25732421875,20511110509,0.0235150181709729,0.0379713382357886,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.5800000000000001,0.0,538781,1245624,,,389990873411.18896
2021-08-24,3324.85546875,3358.688232421875,3154.121337890625,3172.456298828125,20131028906,-0.0452349148634463,0.0400672548424272,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.5800000000000001,0.0,521033,1247051,,,373696458363.92505
2021-08-25,3174.269775390625,3248.727294921875,3086.114990234375,3224.915283203125,18902728235,0.0164005356120259,0.040257661175376,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.4599999999999999,0.0,499356,1184780,,,379009871177.87854
2021-08-26,3228.747314453125,3249.6552734375,3060.228759765625,3100.325439453125,17405668117,-0.0393995946786939,0.040293642811147,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.5,0.0,498865,1175063,,,366339411040.35297
2021-08-27,3096.406005859375,3281.840576171875,3064.485107421875,3270.600830078125,18489602004,0.0534666216662867,0.0353983368068096,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.4199999999999999,0.0,484937,1119072,,,383891365383.6621
2021-08-28,3275.1044921875,3284.845947265625,3217.403564453125,3244.4033203125,13709633698,-0.0080422515045357,0.0351608404442456,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.56,0.0,507968,1131721,,,380703752659.5512
2021-08-29,3246.77099609375,3283.235595703125,3158.84033203125,3227.002685546875,13296586731,-0.0053777113304463,0.0349385869280884,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.4399999999999999,0.0,492972,1147150,,,379343810431.9653
2021-08-30,3227.192626953125,3346.5810546875,3151.444580078125,3224.374267578125,19306924485,-0.0008148394159196,0.0323623207910013,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.4599999999999999,0.0,518590,1198993,,,380232814778.897
2021-08-31,3227.758056640625,3466.9921875,3195.216552734375,3433.732666015625,27280502987,0.062909004428756,0.0331518236357071,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.4599999999999999,0.0,552051,1206314,,,402975688992.0458
2021-09-01,3430.762451171875,3836.867431640625,3387.408447265625,3834.828125,30070890104,0.1104767060502939,0.0426290699256191,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.4199999999999999,0.0,557664,1225104,,,445479541762.75415
2021-09-02,3825.02783203125,3830.71142578125,3726.75048828125,3790.989990234375,24387397330,-0.0114974202159431,0.0419665934781918,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.48,0.0,567054,1261258,,,445272051510.7564
2021-09-03,3787.486572265625,4022.46923828125,3712.67822265625,3940.61474609375,26207765094,0.0387095419379765,0.0422360487770596,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.48,0.0,512273,1198777,,,460151781118.15735
2021-09-04,3937.91015625,3969.44873046875,3837.93115234375,3887.828369140625,20806963328,-0.0134859961819771,0.0419582988732896,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.4399999999999999,0.0,520028,1189085,,,456367947251.0358
2021-09-05,3886.3310546875,3979.1865234375,3838.4873046875,3952.133544921875,18371468576,0.0164048291616595,0.0418941290491469,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.4599999999999999,0.0,497385,1136467,,,464418124113.2662
2021-09-06,3951.520751953125,3968.426513671875,3868.994384765625,3928.37939453125,18674691198,-0.0060285980155047,0.0421292560514206,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.5800000000000001,0.0,526971,1206493,,,461406568140.7464
2021-09-07,3926.527587890625,3945.314208984375,3062.222412109375,3426.394287109375,39131346397,-0.1367184930285307,0.0563800747011891,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.5800000000000001,0.0,558574,1308071,,,403159442272.45953
2021-09-08,3428.378173828125,3559.121337890625,3224.764892578125,3497.315185546875,31738430771,0.0204871042857564,0.0564513841883717,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.06,0.0,525184,1178449,,,411960561237.0325
2021-09-09,3452.54833984375,3562.99267578125,3400.51708984375,3427.340087890625,24118055831,-0.0202111085335126,0.0554945896108872,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.0999999999999999,0.0,531348,1219850,,,403167458486.4416
2021-09-10,3425.56494140625,3512.5712890625,3157.05908203125,3211.505859375,22355974097,-0.0650445335422018,0.0569088751644448,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.0799999999999999,0.0,570843,1244706,,,376328908274.8247
2021-09-11,3209.030517578125,3346.5263671875,3208.9619140625,3270.278076171875,18627122934,0.0181350776663139,0.0571001178031963,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.38,0.0,627702,1249438,,,382821083929.1449
2021-09-12,3270.291748046875,3462.46826171875,3235.109375,3410.134521484375,16810411424,0.0418767197547241,0.0581093942010821,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.36,0.0,571552,1211328,,,401470193959.9133
2021-09-13,3407.471923828125,3426.502197265625,3121.51416015625,3285.51171875,22721552948,-0.0372293254748526,0.0591444835820021,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.12,0.0,631800,1267491,,,386439694705.22833
2021-09-14,3286.31640625,3429.169677734375,3273.630859375,3429.169677734375,19125420848,0.0427957412522014,0.0577620563277537,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.4,0.0,582576,1231240,,,401753721388.1735
2021-09-15,3431.21728515625,3615.28271484375,3365.9130859375,3615.28271484375,17548551804,0.0528519031849951,0.0509252879364538,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.02,0.0,573831,1207590,,,421918727315.4844
2021-09-16,3613.07373046875,3673.310791015625,3489.8056640625,3571.294921875,20093903064,-0.0122418053576544,0.0509338686208559,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.06,0.0,548933,1224358,,,419201908930.6449
2021-09-17,3569.568115234375,3589.30517578125,3356.449951171875,3398.538818359375,17722363229,-0.049582673294619,0.0506690345802967,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.04,0.0,524419,1187578,,,399112720700.7914
2021-09-18,3397.4228515625,3540.8076171875,3371.892333984375,3432.018310546875,15995220233,0.0098029369093618,0.0509474944409548,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.0,0.0,536378,1143196,,,402495415107.4491
2021-09-19,3433.287841796875,3448.322021484375,3286.17236328125,3329.447998046875,14257609743,-0.030341992953112,0.0506921819913286,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.06,0.0,516797,1128226,,,390184716258.9429
2021-09-20,3329.670654296875,3343.325439453125,2940.839111328125,2958.993408203125,27371684581,-0.1179573781947198,0.0579438474465176,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.0,0.0,495259,1174559,,,348527562054.2668
2021-09-21,2977.310546875,3101.697509765625,2676.407470703125,2764.43115234375,30405062665,-0.0680142634171645,0.0496336707934995,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.4599999999999999,0.0,524490,1193295,,,322742214113.2495
2021-09-22,2763.209228515625,3089.0830078125,2741.440673828125,3077.867919921875,23742102645,0.1074022412020276,0.0590090811220741,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.5800000000000001,0.0,534705,1174030,,,360130466630.74414
2021-09-23,3077.974365234375,3173.544677734375,3038.097900390625,3155.523681640625,18516291047,0.0249173434019467,0.059586714835261,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.4599999999999999,0.0,534321,1193053,,,370002950823.0999
2021-09-24,3154.56201171875,3159.64404296875,2747.337646484375,2931.669189453125,25595422789,-0.0735825168405753,0.0602782645474188,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.3399999999999999,0.0,506369,1152685,,,344759967802.2557
2021-09-25,2930.884765625,2968.99462890625,2818.970458984375,2925.565673828125,18932786754,-0.0020840953032145,0.0598832364856383,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.4399999999999999,0.0,520155,1121078,,,344783940231.3216
2021-09-26,2926.343017578125,3114.857421875,2744.5830078125,3062.265380859375,21172766310,0.0456671078568888,0.06013391426999,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.4599999999999999,0.0,473719,1088537,,,358460273448.986
2021-09-27,3065.837890625,3163.6650390625,2932.69287109375,2934.138916015625,19164053681,-0.0427409370326099,0.0603598285672834,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.48,0.0,502882,1133903,,,347181513945.8816
2021-09-28,2928.96337890625,2970.7705078125,2793.360595703125,2807.296630859375,16895079070,-0.0441920583712646,0.0591857626663103,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.5,0.0,495482,1108122,,,331101835637.4896
2021-09-29,2809.297607421875,2946.88134765625,2786.98828125,2853.143310546875,15763456158,0.0161993352963057,0.0567476367117024,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.52,0.0,507212,1135869,,,334377106685.7493
2021-09-30,2852.558837890625,3046.51953125,2840.28955078125,3001.678955078125,17661065099,0.0507504813172919,0.0595732402771228,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.6,0.0,499026,1116157,,,353001301547.0518
2021-10-01,3001.12939453125,3329.853515625,2978.654296875,3307.51611328125,22307625573,0.0970257049212551,0.0651601850787027,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.4599999999999999,0.0,571554,1207263,,,388060659780.019
2021-10-02,3308.870361328125,3464.83740234375,3260.027587890625,3391.6943359375,19202671704,0.0251321119077734,0.0655005803891626,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.08,0.0,520147,1117899,,,399195912517.3
2021-10-03,3390.767578125,3484.605712890625,3348.1201171875,3418.358642578125,15516566862,0.0078309061577296,0.0649705809939435,ETH-USD,0.0,0,0.0,0,0.0,0.0,-0.02,0.0,522882,1130224,,,402353509667.626
2021-10-04,3418.7763671875,3434.775390625,3283.44873046875,3380.089111328125,17747154101,-0.0112584333553155,0.0553820340300989,ETH-USD,0.0,0,0.0,0,0.0,0.0,0.08,0.0,495268,1121513,,,398982093097.1545
